user_id,timestamp,event_type,device,location,traffic_source,product_id
U25685,2026-08-21 16:09:57.998589,add_to_cart,tablet,US,organic_search,P005
U20882,2026-08-21 16:10:15.964307,visit,mobile,US,social_media,P004
U05538,2026-08-21 16:11:52.878852,purchase,desktop,US,paid_ads,P008
U24328,2026-08-21 16:12:24.990591,visit,desktop,US,organic_search,P008
U14165,2026-08-21 16:12:40.917437,visit,mobile,India,paid_ads,P006
U21244,2026-08-21 16:14:39.964307,visit,mobile,US,organic_search,P008
U14165,2026-08-21 16:15:34.917437,signup,mobile,India,paid_ads,P006
U21244,2026-08-21 16:15:39.964307,signup,mobile,US,organic_search,P008
U15116,2026-08-21 16:19:49.933062,visit,desktop,India,organic_search,P007
U10992,2026-08-21 16:19:50.901705,visit,mobile,US,organic_search,P004
U16890,2026-08-21 16:21:23.933062,visit,mobile,US,paid_ads,P001
U00779,2026-08-21 16:21:58.835833,visit,mobile,UK,paid_ads,P001
U16890,2026-08-21 16:26:01.933062,signup,mobile,US,paid_ads,P001
U18842,2026-08-21 16:26:32.948687,visit,desktop,India,paid_ads,P007
U18886,2026-08-21 16:27:19.948687,visit,tablet,US,social_media,P004
U18842,2026-08-21 16:27:42.948687,signup,desktop,India,paid_ads,P007
U18886,2026-08-21 16:31:41.948687,signup,tablet,US,social_media,P004
U18842,2026-08-21 16:32:01.948687,add_to_cart,desktop,India,paid_ads,P007
U11482,2026-08-21 16:32:45.901705,visit,mobile,Germany,social_media,P004
U10931,2026-08-21 16:32:46.901705,visit,mobile,Germany,organic_search,P004
U02231,2026-08-21 16:34:27.851509,visit,desktop,India,paid_ads,P003
U15014,2026-08-21 16:35:06.933062,visit,desktop,India,social_media,P004
U17058,2026-08-21 16:35:31.933062,visit,desktop,Germany,organic_search,P008
U10931,2026-08-21 16:37:08.901705,signup,mobile,Germany,organic_search,P004
U16754,2026-08-21 16:38:50.933062,visit,desktop,US,organic_search,P005
U03047,2026-08-21 16:38:54.851509,visit,mobile,US,paid_ads,P002
U15155,2026-08-21 16:39:21.933062,visit,mobile,India,organic_search,P005
U25142,2026-08-21 16:39:28.995592,visit,desktop,US,organic_search,P008
U18886,2026-08-21 16:40:06.948687,add_to_cart,tablet,US,social_media,P004
U02098,2026-08-21 16:42:34.851509,visit,mobile,Germany,paid_ads,P006
U26011,2026-08-21 16:42:48.000584,visit,desktop,US,social_media,P003
U05844,2026-08-21 16:43:14.880871,visit,tablet,US,paid_ads,P007
U02098,2026-08-21 16:43:23.851509,signup,mobile,Germany,paid_ads,P006
U16754,2026-08-21 16:43:34.933062,signup,desktop,US,organic_search,P005
U16019,2026-08-21 16:43:42.933062,visit,mobile,US,paid_ads,P005
U10931,2026-08-21 16:43:50.901705,add_to_cart,mobile,Germany,organic_search,P004
U27716,2026-08-21 16:44:22.003032,visit,mobile,US,paid_ads,P007
U16019,2026-08-21 16:44:48.933062,signup,mobile,US,paid_ads,P005
U16754,2026-08-21 16:45:16.933062,add_to_cart,desktop,US,organic_search,P005
U05844,2026-08-21 16:45:51.880871,signup,tablet,US,paid_ads,P007
U05844,2026-08-21 16:46:25.880871,add_to_cart,tablet,US,paid_ads,P007
U15501,2026-08-21 16:48:40.933062,visit,mobile,US,organic_search,P005
U04549,2026-08-21 16:50:01.872845,visit,mobile,UK,organic_search,P002
U16754,2026-08-21 16:51:09.933062,purchase,desktop,US,organic_search,P005
U00722,2026-08-21 16:52:46.835833,visit,mobile,UK,organic_search,P006
U15501,2026-08-21 16:53:24.933062,signup,mobile,US,organic_search,P005
U16019,2026-08-21 16:53:54.933062,add_to_cart,mobile,US,paid_ads,P005
U05844,2026-08-21 16:54:04.880871,purchase,tablet,US,paid_ads,P007
U08198,2026-08-21 16:54:46.886600,visit,mobile,US,organic_search,P005
U29117,2026-08-21 16:54:49.018763,visit,desktop,US,paid_ads,P005
U29117,2026-08-21 16:56:37.018763,signup,desktop,US,paid_ads,P005
U12167,2026-08-21 16:56:56.917437,visit,mobile,US,paid_ads,P003
U08198,2026-08-21 16:57:38.886600,signup,mobile,US,organic_search,P005
U29117,2026-08-21 16:58:08.018763,add_to_cart,desktop,US,paid_ads,P005
U23385,2026-08-21 16:58:10.984942,visit,mobile,UK,paid_ads,P005
U17396,2026-08-21 16:59:16.948687,visit,tablet,US,social_media,P003
U11773,2026-08-21 17:00:08.901705,visit,desktop,US,organic_search,P006
U08198,2026-08-21 17:00:40.886600,add_to_cart,mobile,US,organic_search,P005
U29117,2026-08-21 17:01:00.018763,purchase,desktop,US,paid_ads,P005
U14164,2026-08-21 17:02:29.917437,visit,mobile,US,organic_search,P007
U23385,2026-08-21 17:03:02.984942,signup,mobile,UK,paid_ads,P005
U11773,2026-08-21 17:05:04.901705,signup,desktop,US,organic_search,P006
U06288,2026-08-21 17:06:07.882855,visit,desktop,US,social_media,P001
U11773,2026-08-21 17:06:40.901705,add_to_cart,desktop,US,organic_search,P006
U14164,2026-08-21 17:06:40.917437,signup,mobile,US,organic_search,P007
U19257,2026-08-21 17:06:47.948687,visit,mobile,US,organic_search,P006
U14367,2026-08-21 17:07:37.917437,visit,mobile,Germany,organic_search,P008
U17444,2026-08-21 17:07:51.948687,visit,desktop,US,paid_ads,P004
U06081,2026-08-21 17:07:55.881858,visit,mobile,US,organic_search,P002
U25117,2026-08-21 17:08:05.995592,visit,mobile,Germany,organic_search,P004
U01867,2026-08-21 17:09:07.851509,visit,mobile,US,paid_ads,P001
U10915,2026-08-21 17:09:39.901705,visit,desktop,US,organic_search,P006
U05835,2026-08-21 17:10:01.880871,visit,mobile,US,organic_search,P003
U14367,2026-08-21 17:10:35.917437,signup,mobile,Germany,organic_search,P008
U11773,2026-08-21 17:10:54.901705,purchase,desktop,US,organic_search,P006
U11872,2026-08-21 17:13:58.901705,visit,mobile,US,organic_search,P003
U08177,2026-08-21 17:14:43.886600,visit,desktop,US,social_media,P008
U19214,2026-08-21 17:15:21.948687,visit,mobile,Germany,paid_ads,P001
U11872,2026-08-21 17:16:00.901705,signup,mobile,US,organic_search,P003
U26428,2026-08-21 17:16:13.003032,visit,mobile,Germany,paid_ads,P001
U25372,2026-08-21 17:16:27.996583,visit,mobile,Germany,paid_ads,P005
U11872,2026-08-21 17:16:38.901705,add_to_cart,mobile,US,organic_search,P003
U00787,2026-08-21 17:17:24.851509,visit,mobile,India,social_media,P001
U07652,2026-08-21 17:17:49.886600,visit,mobile,India,paid_ads,P002
U20442,2026-08-21 17:18:31.964307,visit,desktop,Germany,organic_search,P005
U00963,2026-08-21 17:19:11.851509,visit,desktop,Germany,paid_ads,P005
U20442,2026-08-21 17:19:14.964307,signup,desktop,Germany,organic_search,P005
U07652,2026-08-21 17:19:40.886600,signup,mobile,India,paid_ads,P002
U00902,2026-08-21 17:20:08.851509,visit,mobile,UK,social_media,P007
U20442,2026-08-21 17:20:23.964307,add_to_cart,desktop,Germany,organic_search,P005
U07652,2026-08-21 17:20:47.886600,add_to_cart,mobile,India,paid_ads,P002
U09343,2026-08-21 17:21:51.901705,visit,mobile,India,social_media,P006
U24935,2026-08-21 17:22:02.994586,visit,mobile,Germany,organic_search,P006
U00902,2026-08-21 17:22:47.851509,signup,mobile,UK,social_media,P007
U26612,2026-08-21 17:22:58.003032,visit,mobile,US,organic_search,P006
U06033,2026-08-21 17:23:38.881858,visit,tablet,US,social_media,P001
U00963,2026-08-21 17:23:39.851509,signup,desktop,Germany,paid_ads,P005
U05053,2026-08-21 17:24:31.875847,visit,mobile,India,organic_search,P008
U05726,2026-08-21 17:24:41.879858,visit,desktop,Germany,organic_search,P002
U06828,2026-08-21 17:25:04.886600,visit,mobile,UK,organic_search,P008
U05053,2026-08-21 17:25:11.875847,signup,mobile,India,organic_search,P008
U00902,2026-08-21 17:27:41.851509,add_to_cart,mobile,UK,social_media,P007
U06828,2026-08-21 17:28:38.886600,signup,mobile,UK,organic_search,P008
U06828,2026-08-21 17:29:36.886600,add_to_cart,mobile,UK,organic_search,P008
U19579,2026-08-21 17:31:38.948687,visit,mobile,US,organic_search,P008
U00963,2026-08-21 17:32:28.851509,add_to_cart,desktop,Germany,paid_ads,P005
U05273,2026-08-21 17:32:46.876849,visit,mobile,US,paid_ads,P007
U21925,2026-08-21 17:34:27.964307,visit,desktop,India,social_media,P006
U20442,2026-08-21 17:34:28.964307,purchase,desktop,Germany,organic_search,P005
U00963,2026-08-21 17:34:30.851509,purchase,desktop,Germany,paid_ads,P005
U11816,2026-08-21 17:35:04.901705,visit,mobile,UK,organic_search,P001
U16441,2026-08-21 17:36:01.933062,visit,mobile,UK,social_media,P006
U16441,2026-08-21 17:36:58.933062,signup,mobile,UK,social_media,P006
U01181,2026-08-21 17:38:59.851509,visit,mobile,US,social_media,P004
U19148,2026-08-21 17:39:35.948687,visit,mobile,UK,paid_ads,P001
U11816,2026-08-21 17:40:04.901705,signup,mobile,UK,organic_search,P001
U01181,2026-08-21 17:41:52.851509,signup,mobile,US,social_media,P004
U08573,2026-08-21 17:43:53.886600,visit,mobile,India,paid_ads,P005
U16441,2026-08-21 17:45:20.933062,add_to_cart,mobile,UK,social_media,P006
U17522,2026-08-21 17:52:17.948687,visit,mobile,Germany,organic_search,P001
U17522,2026-08-21 17:52:37.948687,signup,mobile,Germany,organic_search,P001
U20216,2026-08-21 17:56:32.964307,visit,desktop,India,organic_search,P004
U20216,2026-08-21 17:57:56.964307,signup,desktop,India,organic_search,P004
U25044,2026-08-21 17:59:01.994586,visit,mobile,India,paid_ads,P008
U11379,2026-08-21 17:59:52.901705,visit,mobile,US,organic_search,P006
U21144,2026-08-21 18:00:03.964307,visit,mobile,India,organic_search,P001
U21144,2026-08-21 18:00:26.964307,signup,mobile,India,organic_search,P001
U12398,2026-08-21 18:01:01.917437,visit,desktop,UK,social_media,P008
U22224,2026-08-21 18:01:02.964307,visit,desktop,India,organic_search,P008
U19393,2026-08-21 18:03:22.948687,visit,mobile,US,social_media,P006
U02018,2026-08-21 18:03:46.851509,visit,mobile,US,organic_search,P001
U14315,2026-08-21 18:03:52.917437,visit,desktop,India,social_media,P004
U27589,2026-08-21 18:04:01.003032,visit,mobile,UK,paid_ads,P001
U02018,2026-08-21 18:04:07.851509,signup,mobile,US,organic_search,P001
U20216,2026-08-21 18:07:11.964307,add_to_cart,desktop,India,organic_search,P004
U21144,2026-08-21 18:07:59.964307,add_to_cart,mobile,India,organic_search,P001
U17589,2026-08-21 18:08:54.948687,visit,desktop,Germany,organic_search,P003
U01939,2026-08-21 18:09:47.851509,visit,mobile,India,paid_ads,P004
U17589,2026-08-21 18:12:53.948687,signup,desktop,Germany,organic_search,P003
U22248,2026-08-21 18:13:30.964307,visit,mobile,US,organic_search,P006
U16048,2026-08-21 18:13:50.933062,visit,tablet,US,paid_ads,P006
U22248,2026-08-21 18:16:17.964307,signup,mobile,US,organic_search,P006
U11272,2026-08-21 18:16:34.901705,visit,mobile,US,organic_search,P008
U12052,2026-08-21 18:17:00.917437,visit,mobile,India,paid_ads,P005
U16048,2026-08-21 18:17:21.933062,signup,tablet,US,paid_ads,P006
U20216,2026-08-21 18:18:14.964307,purchase,desktop,India,organic_search,P004
U12052,2026-08-21 18:19:07.917437,signup,mobile,India,paid_ads,P005
U11272,2026-08-21 18:20:48.901705,signup,mobile,US,organic_search,P008
U16071,2026-08-21 18:20:55.933062,visit,desktop,Germany,paid_ads,P006
U24512,2026-08-21 18:22:49.991595,visit,mobile,India,social_media,P005
U16758,2026-08-21 18:24:09.933062,visit,desktop,US,organic_search,P005
U19936,2026-08-21 18:25:43.964307,visit,mobile,Germany,social_media,P003
U16758,2026-08-21 18:26:44.933062,signup,desktop,US,organic_search,P005
U12390,2026-08-21 18:26:46.917437,visit,mobile,US,organic_search,P003
U04386,2026-08-21 18:27:01.871849,visit,desktop,India,social_media,P007
U19771,2026-08-21 18:28:50.948687,visit,mobile,US,paid_ads,P004
U25855,2026-08-21 18:30:59.999588,visit,desktop,India,social_media,P006
U25519,2026-08-21 18:32:24.997595,visit,mobile,Germany,paid_ads,P006
U23623,2026-08-21 18:33:50.986480,visit,mobile,US,organic_search,P001
U14339,2026-08-21 18:33:58.917437,visit,mobile,India,social_media,P004
U22125,2026-08-21 18:34:27.964307,visit,desktop,India,social_media,P007
U20104,2026-08-21 18:34:38.964307,visit,tablet,UK,paid_ads,P002
U14339,2026-08-21 18:34:41.917437,signup,mobile,India,social_media,P004
U15638,2026-08-21 18:35:39.933062,visit,mobile,Germany,organic_search,P006
U14544,2026-08-21 18:36:53.917437,visit,mobile,US,paid_ads,P007
U15638,2026-08-21 18:37:33.933062,signup,mobile,Germany,organic_search,P006
U20104,2026-08-21 18:38:08.964307,signup,tablet,UK,paid_ads,P002
U19913,2026-08-21 18:38:37.964307,visit,desktop,India,organic_search,P005
U23623,2026-08-21 18:38:37.986480,signup,mobile,US,organic_search,P001
U26321,2026-08-21 18:38:52.003032,visit,tablet,UK,paid_ads,P006
U12280,2026-08-21 18:39:35.917437,visit,mobile,Germany,organic_search,P004
U14544,2026-08-21 18:40:09.917437,signup,mobile,US,paid_ads,P007
U05749,2026-08-21 18:40:27.879858,visit,mobile,India,organic_search,P007
U22468,2026-08-21 18:40:31.979935,visit,desktop,US,organic_search,P004
U20104,2026-08-21 18:40:47.964307,add_to_cart,tablet,UK,paid_ads,P002
U12204,2026-08-21 18:40:52.917437,visit,desktop,US,social_media,P008
U14544,2026-08-21 18:41:13.917437,add_to_cart,mobile,US,paid_ads,P007
U19913,2026-08-21 18:41:19.964307,signup,desktop,India,organic_search,P005
U22468,2026-08-21 18:41:23.979935,signup,desktop,US,organic_search,P004
U21542,2026-08-21 18:41:32.964307,visit,desktop,US,organic_search,P002
U26321,2026-08-21 18:41:58.003032,signup,tablet,UK,paid_ads,P006
U18255,2026-08-21 18:43:35.948687,visit,mobile,India,organic_search,P003
U24882,2026-08-21 18:43:56.994586,visit,desktop,US,paid_ads,P008
U09428,2026-08-21 18:44:15.901705,visit,mobile,UK,organic_search,P007
U05447,2026-08-21 18:45:36.877855,visit,mobile,India,organic_search,P005
U06169,2026-08-21 18:45:47.882855,visit,mobile,UK,social_media,P007
U21542,2026-08-21 18:46:14.964307,signup,desktop,US,organic_search,P002
U18255,2026-08-21 18:46:23.948687,signup,mobile,India,organic_search,P003
U02344,2026-08-21 18:46:48.851509,visit,mobile,India,social_media,P001
U24535,2026-08-21 18:48:47.991595,visit,tablet,US,organic_search,P006
U24535,2026-08-21 18:49:26.991595,signup,tablet,US,organic_search,P006
U21542,2026-08-21 18:50:24.964307,add_to_cart,desktop,US,organic_search,P002
U27878,2026-08-21 18:50:47.003032,visit,desktop,India,paid_ads,P007
U22479,2026-08-21 18:52:10.979935,visit,mobile,India,social_media,P001
U18592,2026-08-21 18:52:36.948687,visit,desktop,UK,organic_search,P007
U27878,2026-08-21 18:52:43.003032,signup,desktop,India,paid_ads,P007
U14544,2026-08-21 18:54:07.917437,purchase,mobile,US,paid_ads,P007
U16340,2026-08-21 18:54:28.933062,visit,mobile,UK,organic_search,P008
U18592,2026-08-21 18:55:22.948687,signup,desktop,UK,organic_search,P007
U28290,2026-08-21 18:55:58.003032,visit,mobile,US,organic_search,P007
U16340,2026-08-21 18:56:17.933062,signup,mobile,UK,organic_search,P008
U16340,2026-08-21 18:57:21.933062,add_to_cart,mobile,UK,organic_search,P008
U23148,2026-08-21 18:58:23.983944,visit,mobile,India,social_media,P005
U08586,2026-08-21 18:58:56.886600,visit,mobile,Germany,paid_ads,P001
U08586,2026-08-21 18:59:40.886600,signup,mobile,Germany,paid_ads,P001
U21542,2026-08-21 19:02:03.964307,purchase,desktop,US,organic_search,P002
U02393,2026-08-21 19:03:44.851509,visit,mobile,India,paid_ads,P002
U18592,2026-08-21 19:03:57.948687,add_to_cart,desktop,UK,organic_search,P007
U09582,2026-08-21 19:04:18.901705,visit,desktop,UK,organic_search,P007
U02393,2026-08-21 19:04:27.851509,signup,mobile,India,paid_ads,P002
U08586,2026-08-21 19:05:02.886600,add_to_cart,mobile,Germany,paid_ads,P001
U09582,2026-08-21 19:06:37.901705,signup,desktop,UK,organic_search,P007
U23205,2026-08-21 19:07:21.983944,visit,mobile,Germany,paid_ads,P005
U19450,2026-08-21 19:08:16.948687,visit,mobile,US,organic_search,P006
U26679,2026-08-21 19:08:29.003032,visit,mobile,India,social_media,P001
U26885,2026-08-21 19:09:18.003032,visit,mobile,Germany,organic_search,P006
U09582,2026-08-21 19:09:45.901705,add_to_cart,desktop,UK,organic_search,P007
U05416,2026-08-21 19:09:47.877855,visit,desktop,Germany,paid_ads,P004
U25330,2026-08-21 19:10:11.996583,visit,mobile,US,social_media,P005
U24558,2026-08-21 19:11:14.992607,visit,desktop,UK,social_media,P008
U02393,2026-08-21 19:11:49.851509,add_to_cart,mobile,India,paid_ads,P002
U19566,2026-08-21 19:12:58.948687,visit,mobile,UK,social_media,P002
U18592,2026-08-21 19:14:02.948687,purchase,desktop,UK,organic_search,P007
U22514,2026-08-21 19:14:03.979935,visit,tablet,US,paid_ads,P006
U04170,2026-08-21 19:16:05.870855,visit,mobile,US,paid_ads,P002
U26882,2026-08-21 19:17:06.003032,visit,desktop,India,organic_search,P004
U04170,2026-08-21 19:18:22.870855,signup,mobile,US,paid_ads,P002
U28272,2026-08-21 19:22:13.003032,visit,desktop,US,social_media,P004
U23179,2026-08-21 19:22:23.983944,visit,mobile,UK,organic_search,P008
U23179,2026-08-21 19:23:47.983944,signup,mobile,UK,organic_search,P008
U03488,2026-08-21 19:23:56.851509,visit,mobile,US,organic_search,P003
U14574,2026-08-21 19:25:58.917437,visit,mobile,India,social_media,P003
U02197,2026-08-21 19:26:46.851509,visit,desktop,US,social_media,P002
U12236,2026-08-21 19:28:02.917437,visit,mobile,US,organic_search,P005
U02714,2026-08-21 19:29:51.851509,visit,mobile,Germany,organic_search,P003
U10941,2026-08-21 19:30:12.901705,visit,tablet,US,paid_ads,P003
U12236,2026-08-21 19:30:43.917437,signup,mobile,US,organic_search,P005
U02714,2026-08-21 19:33:02.851509,signup,mobile,Germany,organic_search,P003
U21120,2026-08-21 19:33:29.964307,visit,desktop,Germany,organic_search,P005
U22022,2026-08-21 19:33:36.964307,visit,mobile,UK,organic_search,P004
U16202,2026-08-21 19:33:51.933062,visit,mobile,US,social_media,P007
U21120,2026-08-21 19:34:15.964307,signup,desktop,Germany,organic_search,P005
U02489,2026-08-21 19:34:27.851509,visit,mobile,Germany,organic_search,P003
U12495,2026-08-21 19:35:02.917437,visit,mobile,India,social_media,P008
U22022,2026-08-21 19:36:10.964307,signup,mobile,UK,organic_search,P004
U26619,2026-08-21 19:36:12.003032,visit,mobile,India,paid_ads,P002
U02489,2026-08-21 19:36:28.851509,signup,mobile,Germany,organic_search,P003
U20798,2026-08-21 19:39:25.964307,visit,mobile,India,organic_search,P007
U20798,2026-08-21 19:40:52.964307,signup,mobile,India,organic_search,P007
U29093,2026-08-21 19:42:28.018763,visit,mobile,India,organic_search,P002
U07529,2026-08-21 19:42:40.886600,visit,mobile,UK,organic_search,P002
U02489,2026-08-21 19:42:52.851509,add_to_cart,mobile,Germany,organic_search,P003
U29093,2026-08-21 19:44:59.018763,signup,mobile,India,organic_search,P002
U08767,2026-08-21 19:45:39.886600,visit,desktop,UK,organic_search,P008
U28276,2026-08-21 19:45:55.003032,visit,desktop,US,paid_ads,P003
U08767,2026-08-21 19:46:53.886600,signup,desktop,UK,organic_search,P008
U29236,2026-08-21 19:47:38.018763,visit,mobile,UK,organic_search,P006
U22942,2026-08-21 19:47:54.982946,visit,mobile,US,paid_ads,P003
U29236,2026-08-21 19:50:26.018763,signup,mobile,UK,organic_search,P006
U09893,2026-08-21 19:58:29.901705,visit,tablet,Germany,paid_ads,P006
U08462,2026-08-21 19:58:43.886600,visit,desktop,Germany,social_media,P006
U25258,2026-08-21 19:59:34.996583,visit,desktop,US,organic_search,P006
U14482,2026-08-21 20:01:34.917437,visit,mobile,India,paid_ads,P005
U20040,2026-08-21 20:02:50.964307,visit,mobile,US,paid_ads,P004
U16785,2026-08-21 20:03:40.933062,visit,tablet,US,organic_search,P005
U28530,2026-08-21 20:03:57.003032,visit,mobile,US,paid_ads,P008
U14482,2026-08-21 20:05:32.917437,signup,mobile,India,paid_ads,P005
U28530,2026-08-21 20:06:43.003032,signup,mobile,US,paid_ads,P008
U16785,2026-08-21 20:07:34.933062,signup,tablet,US,organic_search,P005
U10781,2026-08-21 20:07:39.901705,visit,desktop,Germany,social_media,P006
U06103,2026-08-21 20:07:46.881858,visit,desktop,US,paid_ads,P006
U10781,2026-08-21 20:08:42.901705,signup,desktop,Germany,social_media,P006
U19198,2026-08-21 20:09:08.948687,visit,mobile,US,social_media,P005
U18883,2026-08-21 20:09:20.948687,visit,mobile,US,organic_search,P008
U06103,2026-08-21 20:09:26.881858,signup,desktop,US,paid_ads,P006
U05009,2026-08-21 20:10:18.875847,visit,mobile,India,organic_search,P004
U04535,2026-08-21 20:10:20.872845,visit,mobile,US,organic_search,P004
U13653,2026-08-21 20:10:37.917437,visit,tablet,US,social_media,P002
U05009,2026-08-21 20:11:26.875847,signup,mobile,India,organic_search,P004
U13653,2026-08-21 20:11:54.917437,signup,tablet,US,social_media,P002
U23403,2026-08-21 20:13:16.984942,visit,mobile,US,organic_search,P007
U05009,2026-08-21 20:13:36.875847,add_to_cart,mobile,India,organic_search,P004
U06798,2026-08-21 20:13:43.886600,visit,mobile,US,organic_search,P006
U28530,2026-08-21 20:14:13.003032,add_to_cart,mobile,US,paid_ads,P008
U25731,2026-08-21 20:14:13.999588,visit,desktop,India,organic_search,P004
U10781,2026-08-21 20:14:48.901705,add_to_cart,desktop,Germany,social_media,P006
U23174,2026-08-21 20:15:10.983944,visit,desktop,US,social_media,P002
U06798,2026-08-21 20:15:14.886600,signup,mobile,US,organic_search,P006
U25550,2026-08-21 20:15:31.997595,visit,mobile,India,organic_search,P006
U16785,2026-08-21 20:15:51.933062,add_to_cart,tablet,US,organic_search,P005
U19337,2026-08-21 20:17:59.948687,visit,desktop,UK,organic_search,P006
U25731,2026-08-21 20:18:04.999588,signup,desktop,India,organic_search,P004
U23174,2026-08-21 20:18:32.983944,signup,desktop,US,social_media,P002
U26082,2026-08-21 20:19:41.001588,visit,desktop,UK,social_media,P005
U25731,2026-08-21 20:22:51.999588,add_to_cart,desktop,India,organic_search,P004
U24354,2026-08-21 20:24:58.990591,visit,desktop,India,organic_search,P003
U01157,2026-08-21 20:26:04.851509,visit,mobile,UK,paid_ads,P003
U16605,2026-08-21 20:26:11.933062,visit,mobile,US,organic_search,P001
U16142,2026-08-21 20:26:44.933062,visit,mobile,US,organic_search,P006
U16605,2026-08-21 20:27:00.933062,signup,mobile,US,organic_search,P001
U15422,2026-08-21 20:27:08.933062,visit,mobile,India,social_media,P001
U27870,2026-08-21 20:27:21.003032,visit,mobile,Germany,organic_search,P002
U24354,2026-08-21 20:27:58.990591,signup,desktop,India,organic_search,P003
U16605,2026-08-21 20:28:25.933062,add_to_cart,mobile,US,organic_search,P001
U25731,2026-08-21 20:28:47.999588,purchase,desktop,India,organic_search,P004
U11352,2026-08-21 20:28:56.901705,visit,mobile,India,paid_ads,P007
U05237,2026-08-21 20:29:12.876849,visit,desktop,Germany,paid_ads,P008
U08927,2026-08-21 20:30:44.886600,visit,mobile,India,social_media,P003
U01670,2026-08-21 20:34:32.851509,visit,mobile,US,organic_search,P008
U26257,2026-08-21 20:34:54.002587,visit,mobile,Germany,social_media,P004
U08615,2026-08-21 20:35:18.886600,visit,mobile,India,organic_search,P008
U05409,2026-08-21 20:35:42.877855,visit,mobile,US,paid_ads,P003
U23369,2026-08-21 20:41:20.984942,visit,mobile,US,social_media,P007
U02983,2026-08-21 20:42:00.851509,visit,mobile,India,organic_search,P008
U28482,2026-08-21 20:43:01.003032,visit,desktop,India,organic_search,P006
U18436,2026-08-21 20:44:29.948687,visit,mobile,UK,paid_ads,P006
U28482,2026-08-21 20:45:14.003032,signup,desktop,India,organic_search,P006
U21090,2026-08-21 20:46:15.964307,visit,tablet,US,organic_search,P003
U18436,2026-08-21 20:48:58.948687,signup,mobile,UK,paid_ads,P006
U28482,2026-08-21 20:49:05.003032,add_to_cart,desktop,India,organic_search,P006
U15681,2026-08-21 20:50:04.933062,visit,desktop,India,social_media,P004
U19099,2026-08-21 20:50:12.948687,visit,desktop,US,organic_search,P004
U28634,2026-08-21 20:50:51.003032,visit,mobile,US,organic_search,P004
U17009,2026-08-21 20:50:53.933062,visit,mobile,US,social_media,P005
U19099,2026-08-21 20:50:54.948687,signup,desktop,US,organic_search,P004
U04941,2026-08-21 20:52:44.874849,visit,mobile,UK,paid_ads,P001
U25211,2026-08-21 20:53:13.995592,visit,mobile,US,paid_ads,P001
U07256,2026-08-21 20:53:45.886600,visit,desktop,US,organic_search,P007
U09856,2026-08-21 20:54:37.901705,visit,mobile,India,organic_search,P001
U25211,2026-08-21 20:55:14.995592,signup,mobile,US,paid_ads,P001
U07256,2026-08-21 20:55:32.886600,signup,desktop,US,organic_search,P007
U28482,2026-08-21 20:56:56.003032,purchase,desktop,India,organic_search,P006
U07968,2026-08-21 20:57:36.886600,visit,tablet,UK,organic_search,P008
U10081,2026-08-21 20:57:38.901705,visit,desktop,US,organic_search,P002
U07551,2026-08-21 20:57:43.886600,visit,mobile,India,organic_search,P001
U00915,2026-08-21 20:58:22.851509,visit,desktop,India,social_media,P007
U11679,2026-08-21 20:58:28.901705,visit,desktop,US,organic_search,P008
U09856,2026-08-21 20:58:45.901705,signup,mobile,India,organic_search,P001
U10081,2026-08-21 21:01:16.901705,signup,desktop,US,organic_search,P002
U11029,2026-08-21 21:01:34.901705,visit,mobile,Germany,organic_search,P001
U27725,2026-08-21 21:01:52.003032,visit,mobile,UK,organic_search,P006
U23301,2026-08-21 21:02:05.984942,visit,mobile,US,organic_search,P002
U09856,2026-08-21 21:02:07.901705,add_to_cart,mobile,India,organic_search,P001
U07551,2026-08-21 21:02:40.886600,signup,mobile,India,organic_search,P001
U28970,2026-08-21 21:04:05.018763,visit,mobile,Germany,organic_search,P008
U07256,2026-08-21 21:05:26.886600,add_to_cart,desktop,US,organic_search,P007
U28538,2026-08-21 21:06:23.003032,visit,mobile,India,paid_ads,P005
U28990,2026-08-21 21:09:21.018763,visit,mobile,US,social_media,P007
U09461,2026-08-21 21:09:22.901705,visit,desktop,Germany,paid_ads,P003
U28538,2026-08-21 21:10:08.003032,signup,mobile,India,paid_ads,P005
U28990,2026-08-21 21:11:03.018763,signup,mobile,US,social_media,P007
U10081,2026-08-21 21:11:04.901705,add_to_cart,desktop,US,organic_search,P002
U25714,2026-08-21 21:13:25.998589,visit,desktop,India,social_media,P006
U22696,2026-08-21 21:13:42.981379,visit,desktop,US,organic_search,P006
U16363,2026-08-21 21:13:51.933062,visit,desktop,US,social_media,P003
U09461,2026-08-21 21:14:07.901705,signup,desktop,Germany,paid_ads,P003
U20680,2026-08-21 21:15:27.964307,visit,mobile,India,organic_search,P002
U23092,2026-08-21 21:16:10.982946,visit,mobile,US,paid_ads,P005
U12344,2026-08-21 21:16:17.917437,visit,mobile,Germany,organic_search,P002
U16510,2026-08-21 21:16:37.933062,visit,desktop,Germany,organic_search,P002
U11000,2026-08-21 21:17:03.901705,visit,tablet,India,social_media,P008
U28538,2026-08-21 21:17:18.003032,add_to_cart,mobile,India,paid_ads,P005
U09461,2026-08-21 21:17:28.901705,add_to_cart,desktop,Germany,paid_ads,P003
U07256,2026-08-21 21:17:30.886600,purchase,desktop,US,organic_search,P007
U20680,2026-08-21 21:18:01.964307,signup,mobile,India,organic_search,P002
U22696,2026-08-21 21:18:19.981379,signup,desktop,US,organic_search,P006
U20394,2026-08-21 21:18:47.964307,visit,mobile,US,social_media,P006
